('http://stko-kwg.geog.ucsb.ed/sosa-shacl/ObservationConstraint', 'http://www.w3.org/ns/sosa/hasFeatureOfInterst', 'http://www.w3.org/ns/shacl#path')
('http://stko-kwg.geog.ucsb.ed/sosa-shacl/ActuatorConstraint', 'http://www.w3.org/ns/ssn/forProperty', 'http://www.w3.org/ns/shacl#path')
('https://astrea.linkeddata.es/shapes#53ce851efcc81411ff9807be4d57da5f', 'https://saref.etsi.org/core/isUsedFor', 'http://www.w3.org/ns/shacl#path')
('http://stko-kwg.geog.ucsb.ed/sosa-shacl/isObservedByDomainConstraint', 'http://www.w3.org/ns/sosa/isObservedBy', 'http://www.w3.org/ns/shacl#targetSubjectsOf')
('https://astrea.linkeddata.es/shapes#88d3f022bbe5ad4138183c6dd3f64ebf', 'https://saref.etsi.org/core/controlsProperty', 'http://www.w3.org/ns/shacl#path')
('http://stko-kwg.geog.ucsb.ed/sosa-shacl/ObservationCollectionConstraint', 'http://www.w3.org/ns/sosa/madeBySensor', 'http://www.w3.org/ns/shacl#path')
('https://astrea.linkeddata.es/shapes#5a85c18525f8403f2a44bb904fc90c39', 'https://saref.etsi.org/core/isPropertyOfInterestOf', 'http://www.w3.org/ns/shacl#path')
('http://www.w3.org/ns/sosa/Sampling', 'http://www.w3.org/ns/sosa/madeBySampler', 'http://www.w3.org/ns/sosa/Sampler')
('http://stko-kwg.geog.ucsb.ed/sosa-shacl/ProcedureConstraint', 'http://www.w3.org/ns/ssn/implementedBy', 'http://www.w3.org/ns/shacl#path')
('http://stko-kwg.geog.ucsb.ed/sosa-shacl/SamplingConstraint', 'http://www.w3.org/ns/sosa/madeBySampler', 'http://www.w3.org/ns/shacl#path')
('https://astrea.linkeddata.es/shapes#0a5804dbf271e1e0746c63e997fd9601', 'https://saref.etsi.org/core/hasPropertyValue', 'http://www.w3.org/ns/shacl#path')
('https://astrea.linkeddata.es/shapes#c4824c54856675d123ffa7f31ec15b71', 'http://www.w3.org/2004/02/skos/core#narrower', 'http://www.w3.org/ns/shacl#path')
('https://astrea.linkeddata.es/shapes#01880a796c2df7337b5c1375c51b5b7d', 'https://saref.etsi.org/core/madeBy', 'http://www.w3.org/ns/shacl#path')
('https://saref.etsi.org/core/SensingFunction', 'https://saref.etsi.org/core/hasSensorType', 'https://saref.etsi.org/core/Property')
('https://astrea.linkeddata.es/shapes#95a321de34ca717324aabf2afab8a80b', 'http://www.w3.org/ns/ssn/Stimulus', 'http://www.w3.org/ns/shacl#targetClass')
('https://astrea.linkeddata.es/shapes#0eb807de4b50dbbb4f338ddf5645226f', 'http://www.w3.org/2004/02/skos/core#broader', 'http://www.w3.org/ns/shacl#path')
('http://www.w3.org/ns/sosa/Actuation', 'http://www.w3.org/ns/sosa/hasFeatureOfInterest', 'http://www.w3.org/ns/sosa/Sample')
('https://astrea.linkeddata.es/shapes#0a5804dbf271e1e0746c63e997fd9601', 'https://saref.etsi.org/core/consistsOf', 'http://www.w3.org/ns/shacl#path')
('https://astrea.linkeddata.es/shapes#a2541c7ab6566ce21e76c26e76b09a94', 'https://saref.etsi.org/core/OnOffFunction', 'http://www.w3.org/ns/shacl#targetClass')
('https://astrea.linkeddata.es/shapes#c3fb6ea8abe3a615c4212b0c35aadd3c', 'http://www.w3.org/ns/sosa/madeBySampler', 'http://www.w3.org/ns/shacl#path')
('https://astrea.linkeddata.es/shapes#e46b2441c73c4ed6c244c5aeb37e4f87', 'https://saref.etsi.org/core/IlluminanceUnit', 'http://www.w3.org/ns/shacl#targetClass')
('https://astrea.linkeddata.es/shapes#755f8b4ff0f70ed4b629510f14a8804c', 'https://saref.etsi.org/core/isOfferedBy', 'http://www.w3.org/ns/shacl#path')
('https://astrea.linkeddata.es/shapes#d96f63eb79972d515550764d0d0e8368', 'https://saref.etsi.org/core/Pressure', 'http://www.w3.org/ns/shacl#targetClass')
('https://astrea.linkeddata.es/shapes#a853b04756c5e216cb6c8d8cf618ca1b', 'https://saref.etsi.org/core/hasTimestamp', 'http://www.w3.org/ns/shacl#path')
('https://astrea.linkeddata.es/shapes#95047faf0040a8059cff8c08114eabe5', 'https://saref.etsi.org/core/Command', 'http://www.w3.org/ns/shacl#targetClass')
('https://astrea.linkeddata.es/shapes#755f8b4ff0f70ed4b629510f14a8804c', 'https://saref.etsi.org/core/Service', 'http://www.w3.org/ns/shacl#targetClass')
('http://stko-kwg.geog.ucsb.ed/sosa-shacl/hasSampleDomainConstraint', 'http://www.w3.org/ns/shacl#hasSample', 'http://www.w3.org/ns/shacl#targetSubjectsOf')
('https://astrea.linkeddata.es/shapes#d79358d898e697679655e3d88513a454', 'https://saref.etsi.org/core/EventFunction', 'http://www.w3.org/ns/shacl#targetClass')
('https://astrea.linkeddata.es/shapes#3382498c9dc3e8d189a47acfb0f3e2d4', 'https://saref.etsi.org/core/Occupancy', 'http://www.w3.org/ns/shacl#targetClass')
('https://astrea.linkeddata.es/shapes#eef4e9102f8c4e433815a9af41e4f720', 'http://www.w3.org/ns/ssn/implements', 'http://www.w3.org/ns/shacl#path')
('http://stko-kwg.geog.ucsb.ed/sosa-shacl/ActuatorConstraint', 'http://www.w3.org/ns/sosa/madeActuation', 'http://www.w3.org/ns/shacl#path')
('https://saref.etsi.org/core/FeatureOfInterest', 'https://saref.etsi.org/core/hasPropertyOfInterest', 'https://saref.etsi.org/core/PropertyOfInterest')
('https://astrea.linkeddata.es/shapes#e85f7f569c1b43b31809a79038a33ed0', 'http://www.w3.org/ns/sosa/FeatureOfInterest', 'http://www.w3.org/ns/shacl#targetClass')
('http://stko-kwg.geog.ucsb.ed/sosa-shacl/SamplerConstraint', 'http://www.w3.org/ns/sosa/madeSampling', 'http://www.w3.org/ns/shacl#path')
('http://stko-kwg.geog.ucsb.ed/sosa-shacl/ObservablePropertyConstraint', 'http://www.w3.org/ns/sosa/isObservedBy', 'http://www.w3.org/ns/shacl#path')
('http://stko-kwg.geog.ucsb.ed/sosa-shacl/madeObservationDomainConstraint', 'http://www.w3.org/ns/sosa/madeObservation', 'http://www.w3.org/ns/shacl#targetSubjectsOf')
('https://saref.etsi.org/core/Device', 'https://saref.etsi.org/core/hasDeviceKind', 'https://saref.etsi.org/core/FeatureKind')
('https://saref.etsi.org/core/ProcedureExecution', 'https://saref.etsi.org/core/hasResultTime', 'http://www.w3.org/2001/XMLSchema#dateTime')
('https://astrea.linkeddata.es/shapes#9cfc6f8793fb0c6e8c8a68f6afe94c15', 'https://saref.etsi.org/core/GetMeterHistoryCommand', 'http://www.w3.org/ns/shacl#targetClass')
('http://stko-kwg.geog.ucsb.ed/sosa-shacl/SampleConstraint', 'http://www.w3.org/ns/sosa/Sample', 'http://www.w3.org/ns/shacl#targetClass')
('https://astrea.linkeddata.es/shapes#0831e7917a121fbc38cfb267ab2e1ace', 'http://www.w3.org/ns/ssn/Output', 'http://www.w3.org/ns/shacl#targetClass')
('http://stko-kwg.geog.ucsb.ed/sosa-shacl/ObservationConstraint', 'http://www.w3.org/ns/sosa/observedProperty', 'http://www.w3.org/ns/shacl#path')
('https://astrea.linkeddata.es/shapes#0a7de8cbc793515c2b73526752a4271a', 'https://saref.etsi.org/core/Smoke', 'http://www.w3.org/ns/shacl#targetClass')
('https://astrea.linkeddata.es/shapes#56557bc9303fc90a597d12a094b83eb3', 'http://www.w3.org/ns/sosa/isResultOf', 'http://www.w3.org/ns/shacl#path')
('http://www.w3.org/ns/sosa/Sample', 'http://www.w3.org/ns/sosa/isSampleOf', 'http://www.w3.org/ns/sosa/FeatureOfInterest')
('https://astrea.linkeddata.es/shapes#7d00afe10fb700336d8c042b8173c076', 'https://saref.etsi.org/core/StartCommand', 'http://www.w3.org/ns/shacl#targetClass')
('https://astrea.linkeddata.es/shapes#08fb1ad9242dda6cd51ef84538d23fc9', 'https://saref.etsi.org/core/StartStopFunction', 'http://www.w3.org/ns/shacl#targetClass')
('http://www.w3.org/ns/sosa/ObservationCollection', 'http://www.w3.org/ns/sosa/resultTime', 'http://www.w3.org/2001/XMLSchema#dateTime')
('https://astrea.linkeddata.es/shapes#34c0f55f8f3f3c58d9cb361df2984c77', 'https://saref.etsi.org/core/hasPropertyOfInterest', 'http://www.w3.org/ns/shacl#path')
('http://www.w3.org/ns/sosa/Sampling', 'http://www.w3.org/ns/sosa/hasSimpleResult', 'None')
('http://stko-kwg.geog.ucsb.ed/sosa-shacl/PlatformConstraint', 'http://www.w3.org/ns/ssn/inDeployment', 'http://www.w3.org/ns/shacl#path')
('http://stko-kwg.geog.ucsb.ed/sosa-shacl/ActuatorConstraint', 'http://www.w3.org/ns/ssn/implements', 'http://www.w3.org/ns/shacl#path')
('http://stko-kwg.geog.ucsb.ed/sosa-shacl/hostsDomainConstraint', 'http://www.w3.org/ns/sosa/hosts', 'http://www.w3.org/ns/shacl#targetSubjectsOf')
('http://stko-kwg.geog.ucsb.ed/sosa-shacl/ActuationConstraint', 'http://www.w3.org/ns/sosa/hasResult', 'http://www.w3.org/ns/shacl#path')
('https://astrea.linkeddata.es/shapes#818c8d4adea92646d716355b340a4b2b', 'https://saref.etsi.org/core/LightSwitch', 'http://www.w3.org/ns/shacl#targetClass')
('http://stko-kwg.geog.ucsb.ed/sosa-shacl/actsOnPropertyDomainConstraint', 'http://www.w3.org/ns/sosa/actsOnProperty', 'http://www.w3.org/ns/shacl#targetSubjectsOf')
('http://www.w3.org/ns/sosa/Sampler', 'http://www.w3.org/ns/sosa/isHostedBy', 'http://www.w3.org/ns/sosa/Platform')
('https://astrea.linkeddata.es/shapes#0ac542fe05bf1e2555a2cb0118d23dc8', 'https://saref.etsi.org/core/Actuator', 'http://www.w3.org/ns/shacl#targetClass')
('http://www.w3.org/ns/sosa/Sensor', 'http://www.w3.org/ns/sosa/isHostedBy', 'http://www.w3.org/ns/sosa/Platform')
('https://astrea.linkeddata.es/shapes#d8fcc404ec3569ab405576151e2c63f9', 'http://www.w3.org/2004/02/skos/core#broader', 'http://www.w3.org/ns/shacl#path')
('https://astrea.linkeddata.es/shapes#dfdba9079e7e010d0f25a0ec09258e35', 'https://saref.etsi.org/core/hasState', 'http://www.w3.org/ns/shacl#path')
('https://saref.etsi.org/core/Measurement', 'https://saref.etsi.org/core/measurementMadeBy', 'https://saref.etsi.org/core/Device')
('http://stko-kwg.geog.ucsb.ed/sosa-shacl/ObservablePropertyConstraint', 'http://www.w3.org/ns/sosa/ObservableProperty', 'http://www.w3.org/ns/shacl#targetClass')
('https://astrea.linkeddata.es/shapes#3e18b0f9fac2d3bdcd51a2fdadcbda53', 'http://www.w3.org/2006/time#TemporalEntity', 'http://www.w3.org/ns/shacl#targetClass')
('https://saref.etsi.org/core/FeatureOfInterest', 'https://saref.etsi.org/core/hasFeatureKind', 'https://saref.etsi.org/core/FeatureKind')
('http://stko-kwg.geog.ucsb.ed/sosa-shacl/isFeatureOfInterestOfRangeConstraint', 'http://www.w3.org/ns/sosa/hosts', 'http://www.w3.org/ns/shacl#targetObjectsOf')
('http://www.w3.org/ns/sosa/Sample', 'http://www.w3.org/ns/sosa/isResultOf', 'http://www.w3.org/ns/sosa/Sampling')
('http://www.w3.org/ns/sosa/Sample', 'http://www.w3.org/ns/sosa/isResultOf', 'http://www.w3.org/ns/sosa/Observation')
('http://www.w3.org/ns/sosa/Sample', 'http://www.w3.org/ns/sosa/isResultOf', 'http://www.w3.org/ns/sosa/Actuation')
('https://astrea.linkeddata.es/shapes#c186b1044a6b8571d5484d0488dd2d7b', 'http://www.w3.org/ns/ssn/inDeployment', 'http://www.w3.org/ns/shacl#path')
('https://astrea.linkeddata.es/shapes#25c421833c75c00a45cd08a0a123dbdd', 'https://saref.etsi.org/core/Price', 'http://www.w3.org/ns/shacl#targetClass')
('https://astrea.linkeddata.es/shapes#d7d1e157a10d4c711970040956ced0eb', 'https://saref.etsi.org/core/observes', 'http://www.w3.org/ns/shacl#path')
('https://saref.etsi.org/core/Device', 'https://saref.etsi.org/core/hasFunctionOfInterest', 'https://saref.etsi.org/core/FunctionOfInterest')
('http://www.w3.org/ns/sosa/ObservationCollection', 'http://www.w3.org/ns/sosa/hasMember', 'http://www.w3.org/ns/sosa/ObservationCollection')
('https://astrea.linkeddata.es/shapes#c4b64fa4bce8c5b66b94e01896c98bd1', 'https://saref.etsi.org/core/hasCommand', 'http://www.w3.org/ns/shacl#path')
('https://astrea.linkeddata.es/shapes#378884c9a8a498df70f2e193093df0af', 'http://www.w3.org/ns/ssn/System', 'http://www.w3.org/ns/shacl#targetClass')
('https://astrea.linkeddata.es/shapes#38995bc35cbd41e6acd12abf657016f8', 'http://www.w3.org/ns/ssn/hasOutput', 'http://www.w3.org/ns/shacl#path')
('http://stko-kwg.geog.ucsb.ed/sosa-shacl/madeSamplingRangeConstraint', 'http://www.w3.org/ns/sosa/madeSampling', 'http://www.w3.org/ns/shacl#targetObjectsOf')
('http://www.w3.org/ns/sosa/Actuation', 'http://www.w3.org/ns/sosa/hasResult', 'http://www.w3.org/ns/sosa/Result')
('https://astrea.linkeddata.es/shapes#0eb807de4b50dbbb4f338ddf5645226f', 'https://saref.etsi.org/core/State', 'http://www.w3.org/ns/shacl#targetClass')
('http://stko-kwg.geog.ucsb.ed/sosa-shacl/madeActuationDomainConstraint', 'http://www.w3.org/ns/sosa/madeActuation', 'http://www.w3.org/ns/shacl#targetSubjectsOf')
('http://stko-kwg.geog.ucsb.ed/sosa-shacl/resultTimeRangeConstraint', 'http://www.w3.org/ns/sosa/resultTime', 'http://www.w3.org/ns/shacl#targetObjectsOf')
('https://astrea.linkeddata.es/shapes#c8e9e7f36803873fe76ee96e68e27b67', 'https://saref.etsi.org/core/Coal', 'http://www.w3.org/ns/shacl#targetClass')
('https://astrea.linkeddata.es/shapes#502768d6ad2ec9ff04901584a30935b3', 'https://saref.etsi.org/core/OnOffState', 'http://www.w3.org/ns/shacl#targetClass')
('https://astrea.linkeddata.es/shapes#1747a03e68342090168eaf0538c06be3', 'http://www.w3.org/ns/ssn/isPropertyOf', 'http://www.w3.org/ns/shacl#path')
('https://astrea.linkeddata.es/shapes#c4b64fa4bce8c5b66b94e01896c98bd1', 'http://www.w3.org/2004/02/skos/core#narrower', 'http://www.w3.org/ns/shacl#path')
('https://astrea.linkeddata.es/shapes#1747a03e68342090168eaf0538c06be3', 'http://www.w3.org/ns/ssn/Property', 'http://www.w3.org/ns/shacl#targetClass')
('http://www.w3.org/ns/sosa/ObservationCollection', 'http://www.w3.org/ns/sosa/hasFeatureOfInterest', 'http://www.w3.org/ns/sosa/Sample')
('https://astrea.linkeddata.es/shapes#ec4d9be43d49ce4a5080dc148f295395', 'https://saref.etsi.org/core/ProcedureExecution', 'http://www.w3.org/ns/shacl#targetClass')
('https://astrea.linkeddata.es/shapes#a853b04756c5e216cb6c8d8cf618ca1b', 'https://saref.etsi.org/core/profileHasPrice', 'http://www.w3.org/ns/shacl#path')
('https://astrea.linkeddata.es/shapes#eef4e9102f8c4e433815a9af41e4f720', 'http://www.w3.org/ns/sosa/observes', 'http://www.w3.org/ns/shacl#path')
('https://astrea.linkeddata.es/shapes#0eb807de4b50dbbb4f338ddf5645226f', 'http://www.w3.org/2004/02/skos/core#narrower', 'http://www.w3.org/ns/shacl#path')
('http://stko-kwg.geog.ucsb.ed/sosa-shacl/isHostedByDomainConstraint', 'http://www.w3.org/ns/sosa/isHostedBy', 'http://www.w3.org/ns/shacl#targetSubjectsOf')
('https://astrea.linkeddata.es/shapes#0a5804dbf271e1e0746c63e997fd9601', 'https://saref.etsi.org/core/hasState', 'http://www.w3.org/ns/shacl#path')
('https://astrea.linkeddata.es/shapes#69481c5a25b05ae065ddc1a97001d0c0', 'https://saref.etsi.org/core/hasValue', 'http://www.w3.org/ns/shacl#path')
('http://stko-kwg.geog.ucsb.ed/sosa-shacl/ObservationConstraint', 'http://www.w3.org/ns/sosa/Observation', 'http://www.w3.org/ns/shacl#targetClass')
('https://astrea.linkeddata.es/shapes#34c0f55f8f3f3c58d9cb361df2984c77', 'https://saref.etsi.org/core/hasMeasurement', 'http://www.w3.org/ns/shacl#path')
('https://saref.etsi.org/core/FeatureOfInterest', 'https://saref.etsi.org/core/hasMeasurement', 'https://saref.etsi.org/core/Measurement')
('https://astrea.linkeddata.es/shapes#c61898f24403ef1f26f4d3767e07d074', 'https://saref.etsi.org/core/observes', 'http://www.w3.org/ns/shacl#path')
('https://astrea.linkeddata.es/shapes#dedb38237273195fdb79246d848b4fda', 'https://saref.etsi.org/core/ActuatingFunction', 'http://www.w3.org/ns/shacl#targetClass')
('https://astrea.linkeddata.es/shapes#88d3f022bbe5ad4138183c6dd3f64ebf', 'https://saref.etsi.org/core/hasDeviceKind', 'http://www.w3.org/ns/shacl#path')
('https://astrea.linkeddata.es/shapes#a853b04756c5e216cb6c8d8cf618ca1b', 'https://saref.etsi.org/core/Profile', 'http://www.w3.org/ns/shacl#targetClass')
('https://astrea.linkeddata.es/shapes#14ffc5caa004487c821bf9987d25341b', 'https://saref.etsi.org/core/measurementMadeBy', 'http://www.w3.org/ns/shacl#path')
('https://astrea.linkeddata.es/shapes#dfdba9079e7e010d0f25a0ec09258e35', 'https://saref.etsi.org/core/hasStateKind', 'http://www.w3.org/ns/shacl#path')
('http://www.w3.org/ns/sosa/FeatureOfInterest', 'http://www.w3.org/ns/sosa/hasSample', 'http://www.w3.org/ns/sosa/Sample')
('https://astrea.linkeddata.es/shapes#378884c9a8a498df70f2e193093df0af', 'http://www.w3.org/ns/ssn/hasSubSystem', 'http://www.w3.org/ns/shacl#path')
('https://astrea.linkeddata.es/shapes#6351fccc64fa2e1ae201527ac9bfb819', 'https://saref.etsi.org/core/StartState', 'http://www.w3.org/ns/shacl#targetClass')
('https://astrea.linkeddata.es/shapes#2d5fb0696778adab75b551779784a6e6', 'https://saref.etsi.org/core/OperationExecution', 'http://www.w3.org/ns/shacl#targetClass')
('https://astrea.linkeddata.es/shapes#e61935f1cc0fbdc80be67c061e1cbf71', 'http://www.w3.org/ns/sosa/observedProperty', 'http://www.w3.org/ns/shacl#path')
('https://astrea.linkeddata.es/shapes#0a5804dbf271e1e0746c63e997fd9601', 'https://saref.etsi.org/core/hasFunction', 'http://www.w3.org/ns/shacl#path')
('http://www.w3.org/ns/sosa/Platform', 'http://www.w3.org/ns/sosa/hosts', 'http://www.w3.org/ns/sosa/Actuator')
('https://astrea.linkeddata.es/shapes#ec4d9be43d49ce4a5080dc148f295395', 'https://saref.etsi.org/core/hasResultTime', 'http://www.w3.org/ns/shacl#path')
('https://astrea.linkeddata.es/shapes#ec4d9be43d49ce4a5080dc148f295395', 'https://saref.etsi.org/core/madeBy', 'http://www.w3.org/ns/shacl#path')
('https://astrea.linkeddata.es/shapes#8dc3528baf288c15c10840c69428e1f4', 'https://saref.etsi.org/core/isExecutionOf', 'http://www.w3.org/ns/shacl#path')
('https://astrea.linkeddata.es/shapes#49ea869b34e204369ff722eab97eadce', 'https://saref.etsi.org/core/PowerUnit', 'http://www.w3.org/ns/shacl#targetClass')
('http://stko-kwg.geog.ucsb.ed/sosa-shacl/observedPropertyRangeConstraint', 'http://www.w3.org/ns/sosa/observedProperty', 'http://www.w3.org/ns/shacl#targetObjectsOf')
('https://astrea.linkeddata.es/shapes#7637398c52b672dca6623f0185509e8d', 'https://saref.etsi.org/core/Switch', 'http://www.w3.org/ns/shacl#targetClass')
('https://astrea.linkeddata.es/shapes#9fbdd1d37b316509a7ee76ad1422265b', 'https://saref.etsi.org/core/OpenCommand', 'http://www.w3.org/ns/shacl#targetClass')
('https://astrea.linkeddata.es/shapes#e92dc0050e023e468e3715d138b27130', 'https://saref.etsi.org/core/Humidity', 'http://www.w3.org/ns/shacl#targetClass')
('https://astrea.linkeddata.es/shapes#88d3f022bbe5ad4138183c6dd3f64ebf', 'https://saref.etsi.org/core/Device', 'http://www.w3.org/ns/shacl#targetClass')
('http://www.w3.org/ns/sosa/Observation', 'http://www.w3.org/ns/sosa/madeBySensor', 'http://www.w3.org/ns/sosa/Sensor')
('https://astrea.linkeddata.es/shapes#4a0fe07d77e1568c9f6119967b7b3d3a', 'http://www.w3.org/ns/sosa/hasResult', 'http://www.w3.org/ns/shacl#path')
('https://astrea.linkeddata.es/shapes#d8fcc404ec3569ab405576151e2c63f9', 'http://www.w3.org/2004/02/skos/core#narrower', 'http://www.w3.org/ns/shacl#path')
('https://astrea.linkeddata.es/shapes#34c0f55f8f3f3c58d9cb361df2984c77', 'https://saref.etsi.org/core/isUsedFor', 'http://www.w3.org/ns/shacl#path')
('https://astrea.linkeddata.es/shapes#5a85c18525f8403f2a44bb904fc90c39', 'https://saref.etsi.org/core/PropertyOfInterest', 'http://www.w3.org/ns/shacl#targetClass')
('https://astrea.linkeddata.es/shapes#9b03830ffc3f699d8e27eaaf3eefc5d0', 'https://saref.etsi.org/core/StepUpCommand', 'http://www.w3.org/ns/shacl#targetClass')
('https://astrea.linkeddata.es/shapes#38995bc35cbd41e6acd12abf657016f8', 'http://www.w3.org/ns/sosa/Procedure', 'http://www.w3.org/ns/shacl#targetClass')
('https://astrea.linkeddata.es/shapes#5aaba442075d66bb2f0dd8498bcfbcfd', 'https://saref.etsi.org/core/Electricity', 'http://www.w3.org/ns/shacl#targetClass')
('https://astrea.linkeddata.es/shapes#8f6a43fb640c19d060a32de074a75ab0', 'https://saref.etsi.org/core/StopState', 'http://www.w3.org/ns/shacl#targetClass')
('https://astrea.linkeddata.es/shapes#dfdba9079e7e010d0f25a0ec09258e35', 'https://saref.etsi.org/core/StateOfInterest', 'http://www.w3.org/ns/shacl#targetClass')
('http://stko-kwg.geog.ucsb.ed/sosa-shacl/ActuationConstraint', 'http://www.w3.org/ns/sosa/hasFeatureOfInterest', 'http://www.w3.org/ns/shacl#path')
('https://astrea.linkeddata.es/shapes#d2ddc6d900402da26799cab69c4c0b99', 'http://www.w3.org/ns/ssn/Input', 'http://www.w3.org/ns/shacl#targetClass')
('http://www.w3.org/ns/sosa/Observation', 'http://www.w3.org/ns/sosa/hasResult', 'http://www.w3.org/ns/sosa/Sample')
('http://www.w3.org/ns/sosa/Sampler', 'http://www.w3.org/ns/sosa/madeSampling', 'http://www.w3.org/ns/sosa/Sampling')
('https://astrea.linkeddata.es/shapes#c378c62f98efa2f61271d583c4ee1dde', 'https://saref.etsi.org/core/isOperationOf', 'http://www.w3.org/ns/shacl#path')
('https://astrea.linkeddata.es/shapes#d7d1e157a10d4c711970040956ced0eb', 'https://saref.etsi.org/core/Sensor', 'http://www.w3.org/ns/shacl#targetClass')
('https://astrea.linkeddata.es/shapes#7bf5a93636f246b0b32724c78dace32f', 'http://www.w3.org/ns/sosa/isActedOnBy', 'http://www.w3.org/ns/shacl#path')
('http://stko-kwg.geog.ucsb.ed/sosa-shacl/ActuationConstraint', 'http://www.w3.org/ns/sosa/resultTime', 'http://www.w3.org/ns/shacl#path')
('http://stko-kwg.geog.ucsb.ed/sosa-shacl/madeBySamplerDomainConstraint', 'http://www.w3.org/ns/sosa/madeBySampler', 'http://www.w3.org/ns/shacl#targetSubjectsOf')
('https://astrea.linkeddata.es/shapes#378884c9a8a498df70f2e193093df0af', 'http://www.w3.org/ns/sosa/isHostedBy', 'http://www.w3.org/ns/shacl#path')
('https://astrea.linkeddata.es/shapes#88d3f022bbe5ad4138183c6dd3f64ebf', 'https://saref.etsi.org/core/makesMeasurement', 'http://www.w3.org/ns/shacl#path')
('https://astrea.linkeddata.es/shapes#e61935f1cc0fbdc80be67c061e1cbf71', 'http://www.w3.org/ns/sosa/Observation', 'http://www.w3.org/ns/shacl#targetClass')
('https://astrea.linkeddata.es/shapes#bc7f3ae52178c2b9707957cfc000b393', 'https://saref.etsi.org/core/hasSensingRange', 'http://www.w3.org/ns/shacl#path')
('https://astrea.linkeddata.es/shapes#0a5804dbf271e1e0746c63e997fd9601', 'https://saref.etsi.org/core/FeatureKind', 'http://www.w3.org/ns/shacl#targetClass')
('https://astrea.linkeddata.es/shapes#77918fa8f252700e8866b9d9abb6e2e0', 'http://www.w3.org/ns/ssn/implements', 'http://www.w3.org/ns/shacl#path')
('http://www.w3.org/ns/sosa/Observation', 'http://www.w3.org/ns/sosa/hasSimpleResult', 'None')
('https://astrea.linkeddata.es/shapes#8b6c87bc4f03bc761baf9f3299f12e6c', 'https://saref.etsi.org/core/madeBy', 'http://www.w3.org/ns/shacl#path')
('http://stko-kwg.geog.ucsb.ed/sosa-shacl/madeActuationRangeConstraint', 'http://www.w3.org/ns/sosa/madeActuation', 'http://www.w3.org/ns/shacl#targetObjectsOf')
('http://www.w3.org/ns/sosa/Observation', 'http://www.w3.org/ns/sosa/hasFeatureOfInterest', 'http://www.w3.org/ns/sosa/Sample')
('https://astrea.linkeddata.es/shapes#cf180136b531f312cfe6d5a8998b157f', 'https://saref.etsi.org/saref4syst/System', 'http://www.w3.org/ns/shacl#targetClass')
('https://astrea.linkeddata.es/shapes#1992b26d2cf2fca1c2b726764c8a4650', 'https://saref.etsi.org/core/CommandOfInterest', 'http://www.w3.org/ns/shacl#targetClass')
('https://astrea.linkeddata.es/shapes#14ffc5caa004487c821bf9987d25341b', 'https://saref.etsi.org/core/hasValue', 'http://www.w3.org/ns/shacl#path')
('https://astrea.linkeddata.es/shapes#34240d68cbd95d757a10bdbf2fe6b7c0', 'http://www.w3.org/ns/sosa/Actuator', 'http://www.w3.org/ns/shacl#targetClass')
('https://astrea.linkeddata.es/shapes#063d7966d5bb5967dca9c2fed9e1416a', 'http://www.w3.org/ns/sosa/isResultOf', 'http://www.w3.org/ns/shacl#path')
('https://astrea.linkeddata.es/shapes#b0e4858dd6a7fdf0deca7b1a3e325357', 'http://www.w3.org/ns/sosa/isObservedBy', 'http://www.w3.org/ns/shacl#path')
('https://astrea.linkeddata.es/shapes#6ee31de90ba7aa1587df5cde5748de25', 'https://saref.etsi.org/core/MultiLevelState', 'http://www.w3.org/ns/shacl#targetClass')
('https://astrea.linkeddata.es/shapes#b0e4858dd6a7fdf0deca7b1a3e325357', 'http://www.w3.org/ns/sosa/ObservableProperty', 'http://www.w3.org/ns/shacl#targetClass')
('https://astrea.linkeddata.es/shapes#c186b1044a6b8571d5484d0488dd2d7b', 'http://www.w3.org/ns/sosa/hosts', 'http://www.w3.org/ns/shacl#path')
('http://stko-kwg.geog.ucsb.ed/sosa-shacl/observesRangeConstraint', 'http://www.w3.org/ns/sosa/observes', 'http://www.w3.org/ns/shacl#targetObjectsOf')
('https://astrea.linkeddata.es/shapes#4a0fe07d77e1568c9f6119967b7b3d3a', 'http://www.w3.org/ns/sosa/hasFeatureOfInterest', 'http://www.w3.org/ns/shacl#path')
('https://astrea.linkeddata.es/shapes#6764ccfa3d337a9d981fc1a7e545ea92', 'https://saref.etsi.org/core/SetLevelCommand', 'http://www.w3.org/ns/shacl#targetClass')
('https://saref.etsi.org/core/Measurement', 'https://saref.etsi.org/core/relatesToProperty', 'https://saref.etsi.org/core/Property')
('https://astrea.linkeddata.es/shapes#165cf95371e7a3276897940ce32e0d7c', 'https://saref.etsi.org/core/OnCommand', 'http://www.w3.org/ns/shacl#targetClass')
('http://stko-kwg.geog.ucsb.ed/sosa-shacl/madeBySamplerRangeConstraint', 'http://www.w3.org/ns/sosa/madeBySampler', 'http://www.w3.org/ns/shacl#targetObjectsOf')
('https://astrea.linkeddata.es/shapes#4a0fe07d77e1568c9f6119967b7b3d3a', 'http://www.w3.org/ns/sosa/resultTime', 'http://www.w3.org/ns/shacl#path')
('https://astrea.linkeddata.es/shapes#ec4d9be43d49ce4a5080dc148f295395', 'https://saref.etsi.org/core/hasTimestamp', 'http://www.w3.org/ns/shacl#path')
